accountsPayable,capitalSurplus,commonStock,currency,currentAssets,currentCash,currentLongTermDebt,filingType,fiscalDate,fiscalQuarter,fiscalYear,goodwill,intangibleAssets,inventory,longTermDebt,longTermInvestments,minorityInterest,netTangibleAssets,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherLiabilities,propertyPlantEquipment,receivables,reportDate,retainedEarnings,shareholderEquity,shortTermInvestments,symbol,totalAssets,totalCurrentLiabilities,totalLiabilities,treasuryStock
1707900000,,784600000,USD,5982100000,700400000,36800000,10K,2002-12-28,0,2002,878900000,351400000,4013900000,1076300000,3663200000,0,3716300000,210500000,32100000,1361200000,266100000,2215800000,1019300000,2003-03-18,0,5197000000,32100000,CVS,9645300000,3105900000,4448300000,0
1535800000,,784400000,USD,5454100000,236300000,262200000,10K,2001-12-29,0,2001,827000000,0,3918600000,810400000,3174100000,0,3478700000,499800000,90400000,1267900000,149700000,1847300000,966200000,2002-03-21,0,4566900000,90400000,CVS,8628200000,3065900000,4061300000,0
12133000000,,751000000,USD,205450000000,0,43921000000,10-K,2022-12-31,0,2022,3786000000,146000000,0,0,22904000000,0,20779000000,13757000000,0,111890000000,35699000000,5215000000,57384000000,2023-02-10,16279000000,24711000000,32982000000,AXP,228354000000,167944000000,203643000000,0
10574000000,,789000000,USD,166316000000,0,40918000000,10-K,2021-12-31,0,2021,3804000000,201000000,0,0,22232000000,0,18172000000,13239000000,0,85958000000,28921000000,4988000000,53581000000,2022-02-11,13474000000,22177000000,23327000000,AXP,188548000000,137450000000,166371000000,0
9444000000,,805000000,USD,168673000000,0,44830000000,10-K,2020-12-31,0,2020,3852000000,265000000,0,0,22694000000,0,18867000000,13562000000,0,87818000000,26291000000,5015000000,43434000000,2021-02-12,13837000000,22984000000,51612000000,AXP,191367000000,142092000000,168383000000,0
12738000000,,828000000,USD,178756000000,0,64277000000,10-K,2019-12-31,0,2019,3315000000,267000000,0,0,19565000000,0,19489000000,11149000000,0,74409000000,23826000000,4834000000,56794000000,2020-02-13,13871000000,23071000000,28936000000,AXP,198321000000,151424000000,175250000000,0
12255000000,,856000000,USD,176612000000,0,62551000000,10-K,2018-12-31,0,2018,3072000000,275000000,0,0,11990000000,0,18943000000,2384000000,1854000000,73944000000,17562000000,4416000000,58227000000,2019-02-13,12499000000,22290000000,31736000000,AXP,188602000000,148750000000,166312000000,0
14657000000,,883000000,USD,168906000000,0,61919000000,10-K,2017-12-31,0,2017,3009000000,899000000,0,0,12253000000,0,14319000000,2033000000,808000000,68748000000,17608000000,4329000000,56689000000,2018-02-16,8273000000,18227000000,32769000000,AXP,181159000000,145324000000,162932000000,0
11190000000,,933000000,USD,145974000000,0,54826000000,10-K,2016-12-31,0,2016,2927000000,868000000,0,0,12919000000,0,16706000000,2069000000,1251000000,55854000000,16522000000,4433000000,50073000000,2017-02-17,10371000000,20501000000,27162000000,AXP,158893000000,121870000000,138392000000,0
11822000000,,999000000,USD,148140000000,0,53282000000,10-K,2015-12-31,0,2015,2749000000,796000000,0,0,13044000000,0,17128000000,2683000000,1133000000,58244000000,17163000000,4108000000,46695000000,2016-02-19,9665000000,20673000000,24719000000,AXP,161184000000,123348000000,140511000000,0
11300000000,,1045000000,USD,146160000000,0,62082000000,10-K,2014-12-31,0,2014,3024000000,854000000,0,0,12943000000,0,16795000000,2633000000,2337000000,47844000000,17204000000,3938000000,47000000000,2015-02-24,9513000000,20673000000,26428000000,AXP,159103000000,121226000000,138430000000,0
10615000000,,1082000000,USD,140599000000,0,60793000000,10-K,2013-12-31,0,2013,3198000000,817000000,0,0,12776000000,0,15481000000,1957000000,2327000000,46003000000,16468000000,3875000000,47185000000,2014-02-25,8507000000,19496000000,24617000000,AXP,153375000000,117411000000,133879000000,0
10006000000,,1135000000,USD,140640000000,0,62819000000,10-K,2012-12-31,0,2012,3181000000,993000000,0,0,12500000000,0,14712000000,1665000000,2553000000,44404000000,17025000000,3635000000,45914000000,2013-02-22,7525000000,18886000000,28397000000,AXP,153140000000,117229000000,134254000000,0
10458000000,,1178000000,USD,140608000000,0,66085000000,10-K,2011-12-31,0,2011,3172000000,1149000000,0,0,12729000000,0,14473000000,1582000000,3293000000,43021000000,14979000000,3367000000,44109000000,2012-02-24,7221000000,18794000000,31819000000,AXP,153337000000,119564000000,134543000000,0
9691000000,,1188000000,USD,131642000000,0,71368000000,10-K,2010-12-31,0,2010,2639000000,972000000,0,0,15400000000,0,12619000000,1315000000,2873000000,35345000000,14408000000,2905000000,40434000000,2011-02-28,4972000000,16230000000,31094000000,AXP,147042000000,116404000000,130812000000,0
8926000000,,1168000000,USD,111007000000,0,54682000000,10-K,2009-12-31,0,2009,2328000000,717000000,0,0,13081000000,0,11361000000,2083000000,2914000000,32264000000,13810000000,2782000000,38204000000,2010-02-26,3737000000,14406000000,41912000000,AXP,124088000000,95872000000,109682000000,0
8428000000,,1154000000,USD,113758000000,0,69034000000,10-K,2008-12-31,0,2008,2301000000,717000000,0,0,12316000000,0,8823000000,2426000000,3455000000,21919000000,14592000000,2948000000,36571000000,2009-02-27,2719000000,11841000000,34954000000,AXP,126074000000,99381000000,114233000000,0
7674000000,,1173000000,USD,123974000000,0,73047000000,10-K,2007-12-31,0,2007,1508000000,204000000,0,0,25856000000,0,9317000000,2018000000,618000000,27893000000,13959000000,2692000000,42005000000,2008-02-28,1075000000,11029000000,16796000000,AXP,149830000000,108614000000,138801000000,0
8764000000,,1212000000,USD,118045000000,0,57909000000,10-K,2006-12-31,0,2006,0,0,0,0,9808000000,0,10511000000,7360000000,36386000000,37929000000,12740000000,2448000000,2465000000,2007-03-01,0,10511000000,57376000000,AXP,127853000000,104602000000,117342000000,0
7824000000,,1233000000,USD,104758000000,0,46414000000,10-K,2005-12-31,0,2005,0,0,0,0,9202000000,0,10549000000,6972000000,0,38626000000,10547000000,2230000000,35497000000,2006-03-06,0,10549000000,21334000000,AXP,113960000000,92864000000,103411000000,0
8291000000,,1259000000,USD,180224000000,0,47243000000,10-K,2004-12-31,0,2004,0,0,0,0,12414000000,0,16020000000,9331000000,4099000000,108577000000,12507000000,3083000000,34650000000,2005-03-10,0,16020000000,64908000000,AXP,192638000000,164111000000,176618000000,0
6591000000,,1284000000,USD,161308000000,0,39700000000,10-K,2003-12-31,0,2003,0,0,0,0,13693000000,0,15323000000,10509000000,4137000000,100054000000,13333000000,3184000000,31269000000,2004-03-12,0,15323000000,61204000000,AXP,175001000000,146345000000,159678000000,0
9235000000,,1320000000,USD,146724000000,0,37922000000,10K,2002-12-31,0,2002,0,0,0,0,10529000000,0,13861000000,7550000000,3908000000,84270000000,11965000000,2979000000,29087000000,2003-03-27,0,13861000000,57546000000,AXP,157253000000,131427000000,143392000000,0
6820000000,,1324000000,USD,140719000000,0,39857000000,10K,2001-12-31,0,2001,0,0,0,0,10381000000,0,12037000000,7570000000,3737000000,80844000000,11542000000,2811000000,29498000000,2002-04-01,0,12037000000,50225000000,AXP,151100000000,127521000000,139063000000,0
7495000000,,1327000000,USD,144788000000,0,41241000000,10K,2000-12-31,0,2000,0,0,0,0,9635000000,0,11684000000,7129000000,3574000000,83792000000,10211000000,2506000000,30543000000,2001-03-30,0,11684000000,47321000000,AXP,154423000000,132528000000,142739000000,0
7309000000,,1341000000,USD,139702000000,0,37122000000,10K,1999-12-31,0,1999,0,0,0,0,8815000000,0,10095000000,6819000000,3235000000,85267000000,8724000000,1996000000,26467000000,2000-03-29,0,10095000000,46287000000,AXP,148517000000,129698000000,138422000000,0
5373000000,,1362000000,USD,119008000000,0,30124000000,10K,1998-12-31,0,1998,0,0,0,0,7925000000,0,9698000000,6288000000,2990000000,73857000000,7881000000,1637000000,22224000000,1999-03-30,0,9698000000,44289000000,AXP,126933000000,109354000000,117235000000,0
12526000000,,743000000,USD,212886000000,0,42862000000,10-Q,2023-03-31,1,2023,0,0,0,0,22956000000,0,25992000000,17752000000,0,120806000000,33656000000,5204000000,57271000000,2023-04-21,17427000000,25992000000,41695000000,AXP,235842000000,176194000000,209850000000,0
12133000000,,747000000,USD,205450000000,0,43921000000,10-K,2022-12-31,4,2022,3786000000,146000000,0,0,22904000000,0,20779000000,13757000000,0,111890000000,35699000000,5215000000,57384000000,2023-02-10,16279000000,24711000000,32982000000,AXP,228354000000,167944000000,203643000000,0
11021000000,,748000000,USD,191353000000,0,43908000000,10-Q,2022-09-30,3,2022,0,0,0,0,23562000000,0,23940000000,18467000000,0,103463000000,32583000000,5095000000,55116000000,2022-10-21,15685000000,23940000000,32709000000,AXP,214915000000,158392000000,190975000000,0
11371000000,,752000000,USD,182665000000,0,42479000000,10-Q,2022-06-30,2,2022,0,0,0,0,22633000000,0,23235000000,17540000000,0,96411000000,31802000000,5093000000,55900000000,2022-07-22,14751000000,23235000000,27038000000,AXP,205298000000,150261000000,182063000000,0
11196000000,,757000000,USD,173939000000,0,40459000000,10-Q,2022-03-31,1,2022,0,0,0,0,21923000000,0,22383000000,16877000000,0,90917000000,30907000000,5046000000,53088000000,2022-04-22,13754000000,22383000000,28725000000,AXP,195862000000,142572000000,173479000000,0
10574000000,,765000000,USD,166316000000,0,40918000000,10-K,2021-12-31,4,2021,3804000000,201000000,0,0,22232000000,0,18172000000,13239000000,0,85958000000,28921000000,4988000000,53581000000,2022-02-11,13474000000,22177000000,23327000000,AXP,188548000000,137450000000,166371000000,0
9641000000,,786000000,USD,162119000000,0,36736000000,10-Q,2021-09-30,3,2021,0,0,0,0,22142000000,0,24426000000,17182000000,0,84326000000,29132000000,4960000000,48728000000,2021-10-22,14832000000,24426000000,34561000000,AXP,184261000000,130703000000,159835000000,0
9708000000,,801000000,USD,164680000000,0,39227000000,10-Q,2021-06-30,2,2021,0,0,0,0,22293000000,0,25539000000,17402000000,0,84905000000,27594000000,4891000000,47512000000,2021-07-23,16402000000,25539000000,40568000000,AXP,186973000000,133840000000,161434000000,0
8585000000,,804000000,USD,171116000000,0,43597000000,10-Q,2021-03-31,1,2021,0,0,0,0,21951000000,0,24449000000,17008000000,0,89193000000,27243000000,4943000000,41800000000,2021-04-23,15308000000,24449000000,58888000000,AXP,193067000000,141375000000,168618000000,0
9444000000,,805000000,USD,168673000000,0,44830000000,10-K,2020-12-31,4,2020,3852000000,265000000,0,0,22694000000,0,18867000000,13562000000,0,87818000000,26291000000,5015000000,43434000000,2021-02-12,13837000000,22984000000,51612000000,AXP,191367000000,142092000000,168383000000,0
8232000000,,804000000,USD,162924000000,0,46493000000,10-Q,2020-09-30,3,2020,0,0,0,0,24335000000,0,21869000000,19500000000,0,85461000000,25204000000,4835000000,40389000000,2020-10-23,12762000000,21869000000,53368000000,AXP,187259000000,140186000000,165390000000,0
7731000000,,804000000,USD,167033000000,0,50364000000,10-Q,2020-06-30,2,2020,0,0,0,0,21575000000,0,21062000000,16746000000,0,84805000000,24646000000,4829000000,37034000000,2020-07-24,12052000000,21062000000,59396000000,AXP,188608000000,142900000000,167546000000,0
7977000000,,807000000,USD,162814000000,0,56085000000,10-Q,2020-03-31,1,2020,0,0,0,0,23246000000,0,21006000000,18448000000,0,77962000000,23030000000,4798000000,44269000000,2020-04-24,12161000000,21006000000,38841000000,AXP,186060000000,142024000000,165054000000,0
12738000000,,812000000,USD,178756000000,0,64277000000,10-K,2019-12-31,4,2019,3315000000,267000000,0,0,19565000000,0,19489000000,11149000000,0,74409000000,23826000000,4834000000,56794000000,2020-02-13,13871000000,23071000000,28936000000,AXP,198321000000,151424000000,175250000000,0
12866000000,,825000000,USD,177330000000,0,61292000000,10-Q,2019-09-30,3,2019,0,0,0,0,16854000000,0,23025000000,12139000000,0,75162000000,21839000000,4715000000,58856000000,2019-10-21,13652000000,23025000000,29542000000,AXP,194184000000,149320000000,171159000000,0
16518000000,,834000000,USD,181797000000,0,60563000000,10-Q,2019-06-30,2,2019,0,0,0,0,15806000000,0,23092000000,11148000000,0,74604000000,22826000000,4658000000,61265000000,2019-07-23,13551000000,23092000000,30711000000,AXP,197603000000,151685000000,174511000000,0
16162000000,,841000000,USD,181828000000,0,60446000000,10-Q,2019-03-31,1,2019,0,0,0,0,15365000000,0,22218000000,10886000000,0,75080000000,23287000000,4479000000,59355000000,2019-04-23,12686000000,22218000000,35608000000,AXP,197193000000,151688000000,174975000000,0
12255000000,,847000000,USD,176612000000,0,62551000000,10-K,2018-12-31,4,2018,3072000000,275000000,0,0,11990000000,0,18943000000,2384000000,1854000000,73944000000,17562000000,4416000000,58227000000,2019-02-13,12499000000,22290000000,31736000000,AXP,188602000000,148750000000,166312000000,0
15605000000,,858000000,USD,173531000000,0,57592000000,10-Q,2018-09-30,3,2018,0,0,0,0,15561000000,0,21460000000,11266000000,0,71371000000,23064000000,4295000000,58132000000,2018-10-23,11521000000,21460000000,31979000000,AXP,189092000000,144568000000,167632000000,0
13800000000,,860000000,USD,168848000000,0,57855000000,10-Q,2018-06-30,2,2018,0,0,0,0,16013000000,0,20892000000,11762000000,0,69613000000,22701000000,4251000000,57665000000,2018-07-24,10896000000,20892000000,31073000000,AXP,184861000000,141268000000,163969000000,0
14038000000,,859000000,USD,165256000000,0,54313000000,10-Q,2018-03-31,1,2018,0,0,0,0,14700000000,0,19613000000,10429000000,0,69100000000,22892000000,4271000000,56870000000,2018-04-25,9597000000,19613000000,30853000000,AXP,179956000000,137451000000,160343000000,0
14657000000,,865000000,USD,168906000000,0,61919000000,10-K,2017-12-31,4,2017,3009000000,899000000,0,0,12253000000,0,14319000000,2033000000,808000000,68748000000,17608000000,4329000000,56689000000,2018-02-16,8273000000,18227000000,32769000000,AXP,181159000000,145324000000,162932000000,0
12240000000,,878000000,USD,151765000000,0,51114000000,10-Q,2017-09-30,3,2017,0,0,0,0,16812000000,0,21085000000,12445000000,0,63656000000,20482000000,4367000000,53703000000,2017-10-24,10908000000,21085000000,26598000000,AXP,168577000000,127010000000,147492000000,0
12106000000,,890000000,USD,152070000000,0,55371000000,10-Q,2017-06-30,2,2017,0,0,0,0,14927000000,0,21175000000,10482000000,0,60229000000,18116000000,4445000000,51762000000,2017-07-25,10970000000,21175000000,31093000000,AXP,166997000000,127706000000,145822000000,0
11700000000,,899000000,USD,146848000000,0,55247000000,10-Q,2017-03-31,1,2017,0,0,0,0,14537000000,0,20935000000,10104000000,0,56496000000,17007000000,4433000000,49966000000,2017-04-27,10633000000,20935000000,30468000000,AXP,161385000000,123443000000,140450000000,0
11190000000,,913000000,USD,145974000000,0,54826000000,10-K,2016-12-31,4,2016,2927000000,868000000,0,0,12919000000,0,16706000000,2069000000,1251000000,55854000000,16522000000,4433000000,50073000000,2017-02-17,10371000000,20501000000,27162000000,AXP,158893000000,121870000000,138392000000,0
11372000000,,920000000,USD,138240000000,0,47755000000,10-Q,2016-09-30,3,2016,0,0,0,0,15137000000,0,21017000000,10836000000,0,56156000000,17077000000,4301000000,47331000000,2016-10-25,10661000000,21017000000,27724000000,AXP,153377000000,115283000000,132360000000,0
11729000000,,938000000,USD,145084000000,0,52992000000,10-Q,2016-06-30,2,2016,0,0,0,0,14558000000,0,20712000000,10348000000,0,57207000000,17002000000,4210000000,47497000000,2016-07-26,10280000000,20712000000,34848000000,AXP,159642000000,121928000000,138930000000,0
12027000000,,961000000,USD,144813000000,0,49907000000,10-Q,2016-03-31,1,2016,0,0,0,0,14003000000,0,20727000000,9866000000,0,58775000000,17380000000,4137000000,46660000000,2016-04-27,9949000000,20727000000,26123000000,AXP,158816000000,120709000000,138089000000,0
11822000000,,974000000,USD,148140000000,0,53282000000,10-K,2015-12-31,4,2015,2749000000,796000000,0,0,13044000000,0,17128000000,2683000000,1133000000,58244000000,17163000000,4108000000,46695000000,2016-02-19,9665000000,20673000000,24719000000,AXP,161184000000,123348000000,140511000000,0
11340000000,,994000000,USD,139077000000,0,51813000000,10-Q,2015-09-30,3,2015,0,0,0,0,15139000000,0,21335000000,11107000000,0,52345000000,17383000000,4032000000,46407000000,2015-10-28,10025000000,21335000000,21272000000,AXP,154216000000,115498000000,132881000000,0
11056000000,,1009000000,USD,141754000000,0,57226000000,10-Q,2015-06-30,2,2015,0,0,0,0,15398000000,0,21885000000,11382000000,0,50391000000,16594000000,4016000000,47264000000,2015-07-29,10199000000,21885000000,23213000000,AXP,157152000000,118673000000,135267000000,0
